ncbi-geneid:11507710	mtm:MYCTH_2304524	hypothetical protein
ncbi-geneid:11507711	mtm:MYCTH_2304525	hypothetical protein
ncbi-geneid:11507712	mtm:MYCTH_2304529	hypothetical protein
ncbi-geneid:11507716	mtm:MYCTH_2304539	glycosyltransferase family 22 protein
ncbi-geneid:11507717	mtm:MYCTH_2304541	hypothetical protein
ncbi-geneid:11507718	mtm:MYCTH_2304543	hypothetical protein
ncbi-geneid:11507720	mtm:MYCTH_2304545	hypothetical protein
ncbi-geneid:11507721	mtm:MYCTH_2304547	hypothetical protein
ncbi-geneid:11507722	mtm:MYCTH_2304548	hypothetical protein
ncbi-geneid:11507723	mtm:MYCTH_2304549	hypothetical protein
ncbi-geneid:11507724	mtm:MYCTH_2304552	hypothetical protein
ncbi-geneid:11507725	mtm:MYCTH_2304554	hypothetical protein
ncbi-geneid:11507729	mtm:MYCTH_2304561	hypothetical protein
ncbi-geneid:11507730	mtm:MYCTH_2304566	hypothetical protein
ncbi-geneid:11507732	mtm:MYCTH_2304568	hypothetical protein
ncbi-geneid:11507733	mtm:MYCTH_2304570	hypothetical protein
ncbi-geneid:11507737	mtm:MYCTH_2304574	hypothetical protein
ncbi-geneid:11507738	mtm:MYCTH_2304576	hypothetical protein
ncbi-geneid:11507740	mtm:MYCTH_2304585	hypothetical protein
ncbi-geneid:11507741	mtm:MYCTH_2304586	hypothetical protein
ncbi-geneid:11507743	mtm:MYCTH_2304589	hypothetical protein
ncbi-geneid:11507745	mtm:MYCTH_2304592	hypothetical protein
ncbi-geneid:11507746	mtm:MYCTH_2304593	hypothetical protein
ncbi-geneid:11507747	mtm:MYCTH_2304594	hypothetical protein
ncbi-geneid:11507748	mtm:MYCTH_2304596	hypothetical protein
ncbi-geneid:11507749	mtm:MYCTH_2304598	hypothetical protein
ncbi-geneid:11507750	mtm:MYCTH_2304601	hypothetical protein
ncbi-geneid:11507751	mtm:MYCTH_2304603	hypothetical protein
ncbi-geneid:11507752	mtm:MYCTH_2304605	histone H3-K79 methyltransferase-like protein
ncbi-geneid:11507753	mtm:MYCTH_2304608	hypothetical protein
ncbi-geneid:11507754	mtm:MYCTH_2304613	hypothetical protein
ncbi-geneid:11507756	mtm:MYCTH_2304617	hypothetical protein
ncbi-geneid:11507757	mtm:MYCTH_2304619	hypothetical protein
ncbi-geneid:11507758	mtm:MYCTH_2304622	hypothetical protein
ncbi-geneid:11507759	mtm:MYCTH_2304623	hypothetical protein
ncbi-geneid:11507762	mtm:MYCTH_2304624	hypothetical protein
ncbi-geneid:11507763	mtm:MYCTH_2304626	hypothetical protein
ncbi-geneid:11507767	mtm:MYCTH_2304628	hypothetical protein
ncbi-geneid:11507768	mtm:MYCTH_2304629	hypothetical protein
ncbi-geneid:11507770	mtm:MYCTH_2304632	hypothetical protein
ncbi-geneid:11507775	mtm:MYCTH_2304645	hypothetical protein
ncbi-geneid:11507776	mtm:MYCTH_2304647	hypothetical protein
ncbi-geneid:11507778	mtm:MYCTH_2304655	hypothetical protein
ncbi-geneid:11507779	mtm:MYCTH_2304659	hypothetical protein
ncbi-geneid:11507780	mtm:MYCTH_2304663	hypothetical protein
ncbi-geneid:11507782	mtm:MYCTH_2304670	hypothetical protein
ncbi-geneid:11507783	mtm:MYCTH_2304672	hypothetical protein
ncbi-geneid:11507784	mtm:MYCTH_2304673	hypothetical protein
ncbi-geneid:11507785	mtm:MYCTH_2304677	ran-specific GTPase-activating protein 1-like protein
ncbi-geneid:11507786	mtm:MYCTH_2304681	transcription initiation factor IIF-like protein
ncbi-geneid:11507787	mtm:MYCTH_2304686	hypothetical protein
ncbi-geneid:11507791	mtm:MYCTH_2304698	hypothetical protein
ncbi-geneid:11507792	mtm:MYCTH_2304699	hypothetical protein
ncbi-geneid:11507793	mtm:MYCTH_2304703	hypothetical protein
ncbi-geneid:11507794	mtm:MYCTH_2304704	extracellular carboxypeptidase
ncbi-geneid:11507795	mtm:MYCTH_2304708	hypothetical protein
ncbi-geneid:11507797	mtm:MYCTH_2304715	hypothetical protein
ncbi-geneid:11507798	mtm:MYCTH_2304722	hypothetical protein
ncbi-geneid:11507799	mtm:MYCTH_2304725	hypothetical protein
ncbi-geneid:11507800	mtm:MYCTH_2304728	hypothetical protein
ncbi-geneid:11507802	mtm:MYCTH_2304734	hypothetical protein
ncbi-geneid:11507803	mtm:MYCTH_2304739	hypothetical protein
ncbi-geneid:11507807	mtm:MYCTH_2304750	hypothetical protein
ncbi-geneid:11507809	mtm:MYCTH_2304758	hypothetical protein
ncbi-geneid:11507810	mtm:MYCTH_2304760	hypothetical protein
ncbi-geneid:11507811	mtm:MYCTH_2304763	hypothetical protein
ncbi-geneid:11507812	mtm:MYCTH_2304768	hypothetical protein
ncbi-geneid:11507814	mtm:MYCTH_2304780	hypothetical protein
ncbi-geneid:11507816	mtm:MYCTH_2304786	hypothetical protein
ncbi-geneid:11507817	mtm:MYCTH_2304788	hypothetical protein
ncbi-geneid:11509855	mtm:MYCTH_2304795	hypothetical protein
ncbi-geneid:11507820	mtm:MYCTH_2304797	hypothetical protein
ncbi-geneid:11507821	mtm:MYCTH_2304799	hypothetical protein
ncbi-geneid:11507822	mtm:MYCTH_2304802	hypothetical protein
ncbi-geneid:11507823	mtm:MYCTH_2304806	hypothetical protein
ncbi-geneid:11507824	mtm:MYCTH_2304808	hypothetical protein
ncbi-geneid:11507825	mtm:MYCTH_2304811	hypothetical protein
ncbi-geneid:11507826	mtm:MYCTH_2304814	hypothetical protein
ncbi-geneid:11507828	mtm:MYCTH_2304820	hypothetical protein
ncbi-geneid:11507829	mtm:MYCTH_2304823	hypothetical protein
ncbi-geneid:11507830	mtm:MYCTH_2304826	hypothetical protein
ncbi-geneid:11507831	mtm:MYCTH_2304829	hypothetical protein
ncbi-geneid:11507832	mtm:MYCTH_2304831	hypothetical protein
ncbi-geneid:11507833	mtm:MYCTH_2304836	hypothetical protein
ncbi-geneid:11507834	mtm:MYCTH_2304838	hypothetical protein
ncbi-geneid:11507835	mtm:MYCTH_2304840	hypothetical protein
ncbi-geneid:11507836	mtm:MYCTH_2304842	hypothetical protein
ncbi-geneid:11507838	mtm:MYCTH_2304845	hypothetical protein
ncbi-geneid:11507839	mtm:MYCTH_2304848	hypothetical protein
ncbi-geneid:11507840	mtm:MYCTH_2304851	hypothetical protein
ncbi-geneid:11507841	mtm:MYCTH_2304854	hypothetical protein
ncbi-geneid:11509865	mtm:MYCTH_2304856	hypothetical protein
ncbi-geneid:11507844	mtm:MYCTH_2304857	hypothetical protein
ncbi-geneid:11507845	mtm:MYCTH_2304858	hypothetical protein
ncbi-geneid:11507846	mtm:MYCTH_2304860	hypothetical protein
ncbi-geneid:11507848	mtm:MYCTH_2304865	hypothetical protein
ncbi-geneid:11507851	mtm:MYCTH_2304873	hypothetical protein
ncbi-geneid:11507852	mtm:MYCTH_2304875	hypothetical protein
ncbi-geneid:11507853	mtm:MYCTH_2304877	hypothetical protein
ncbi-geneid:11507854	mtm:MYCTH_2304880	hypothetical protein
ncbi-geneid:11507855	mtm:MYCTH_2304881	hypothetical protein
ncbi-geneid:11507856	mtm:MYCTH_2304883	hypothetical protein
ncbi-geneid:11507857	mtm:MYCTH_2304884	hypothetical protein
ncbi-geneid:11507858	mtm:MYCTH_2304886	hypothetical protein
ncbi-geneid:11507859	mtm:MYCTH_2304889	hypothetical protein
ncbi-geneid:11507860	mtm:MYCTH_2304892	hypothetical protein
ncbi-geneid:11507861	mtm:MYCTH_2304897	hypothetical protein
ncbi-geneid:11507862	mtm:MYCTH_2304900	hypothetical protein
ncbi-geneid:11507863	mtm:MYCTH_2304904	methyltransferase-like protein
ncbi-geneid:11507864	mtm:MYCTH_2304906	hypothetical protein
ncbi-geneid:11507865	mtm:MYCTH_2304910	hypothetical protein
ncbi-geneid:11507868	mtm:MYCTH_2304915	hypothetical protein
ncbi-geneid:11507869	mtm:MYCTH_2304920	hypothetical protein
ncbi-geneid:11507870	mtm:MYCTH_2304921	hypothetical protein
ncbi-geneid:11507871	mtm:MYCTH_2304925	hypothetical protein
ncbi-geneid:11507872	mtm:MYCTH_2304928	hypothetical protein
ncbi-geneid:11507873	mtm:MYCTH_2304929	hypothetical protein
ncbi-geneid:11507874	mtm:MYCTH_2304931	hypothetical protein
ncbi-geneid:11507876	mtm:MYCTH_2304934	hypothetical protein
ncbi-geneid:11507880	mtm:MYCTH_2304940	hypothetical protein
ncbi-geneid:11507881	mtm:MYCTH_2304941	hypothetical protein
ncbi-geneid:11507883	mtm:MYCTH_2304944	hypothetical protein
ncbi-geneid:11507885	mtm:MYCTH_2304947	hypothetical protein
ncbi-geneid:11507887	mtm:MYCTH_2304956	hypothetical protein
ncbi-geneid:11507888	mtm:MYCTH_2304958	hypothetical protein
ncbi-geneid:11507889	mtm:MYCTH_2304963	hypothetical protein
ncbi-geneid:11507892	mtm:MYCTH_2304973	glycosyltransferase family 1 protein
ncbi-geneid:11507893	mtm:MYCTH_2304975	hypothetical protein
ncbi-geneid:11507894	mtm:MYCTH_2304976	hypothetical protein
ncbi-geneid:11507895	mtm:MYCTH_2304978	hypothetical protein
ncbi-geneid:11507896	mtm:MYCTH_2304982	hypothetical protein
ncbi-geneid:11507897	mtm:MYCTH_2304984	hypothetical protein
ncbi-geneid:11507898	mtm:MYCTH_2304985	hypothetical protein
ncbi-geneid:11507899	mtm:MYCTH_2304987	hypothetical protein
ncbi-geneid:11507900	mtm:MYCTH_2304989	hypothetical protein
ncbi-geneid:11507901	mtm:MYCTH_2304990	hypothetical protein
ncbi-geneid:11507902	mtm:MYCTH_2304992	hypothetical protein
ncbi-geneid:11507903	mtm:MYCTH_2304994	hypothetical protein
ncbi-geneid:11507905	mtm:MYCTH_2304999	SNF5-like protein
ncbi-geneid:11507906	mtm:MYCTH_2305001	hypothetical protein
ncbi-geneid:11507907	mtm:MYCTH_2305005	hypothetical protein
ncbi-geneid:11507908	mtm:MYCTH_2305009	hypothetical protein
ncbi-geneid:11507909	mtm:MYCTH_2305012	hypothetical protein
ncbi-geneid:11507911	mtm:MYCTH_2305019	hypothetical protein
ncbi-geneid:11507913	mtm:MYCTH_2305021	hypothetical protein
ncbi-geneid:11507914	mtm:MYCTH_2305024	hypothetical protein
ncbi-geneid:11507915	mtm:MYCTH_2305025	hypothetical protein
ncbi-geneid:11509848	mtm:MYCTH_2305028	hypothetical protein
ncbi-geneid:11507918	mtm:MYCTH_2305032	hypothetical protein
ncbi-geneid:11507920	mtm:MYCTH_2305041	hypothetical protein
ncbi-geneid:11507921	mtm:MYCTH_2305043	hypothetical protein
ncbi-geneid:11507922	mtm:MYCTH_2305048	hypothetical protein
ncbi-geneid:11507923	mtm:MYCTH_2305050	hypothetical protein
ncbi-geneid:11507924	mtm:MYCTH_2305051	hypothetical protein
ncbi-geneid:11507925	mtm:MYCTH_2305054	hypothetical protein
ncbi-geneid:11507927	mtm:MYCTH_2305058	hypothetical protein
ncbi-geneid:11507928	mtm:MYCTH_2305067	hypothetical protein
ncbi-geneid:11507931	mtm:MYCTH_2305076	hypothetical protein
ncbi-geneid:11507932	mtm:MYCTH_2305078	hypothetical protein
ncbi-geneid:11507933	mtm:MYCTH_2305080	hypothetical protein
ncbi-geneid:11507934	mtm:MYCTH_2305083	hypothetical protein
ncbi-geneid:11507935	mtm:MYCTH_2305086	hypothetical protein
ncbi-geneid:11507938	mtm:MYCTH_2305096	hypothetical protein
ncbi-geneid:11507939	mtm:MYCTH_2305097	hypothetical protein
ncbi-geneid:11507941	mtm:MYCTH_2305104	hypothetical protein
ncbi-geneid:11507943	mtm:MYCTH_2305106	hypothetical protein
ncbi-geneid:11507944	mtm:MYCTH_2305107	hypothetical protein
ncbi-geneid:11507945	mtm:MYCTH_2305109	hypothetical protein
ncbi-geneid:11507947	mtm:MYCTH_2305112	hypothetical protein
ncbi-geneid:11507949	mtm:MYCTH_2305118	hypothetical protein
ncbi-geneid:11507950	mtm:MYCTH_2305121	hypothetical protein
ncbi-geneid:11507951	mtm:MYCTH_2305125	hypothetical protein
ncbi-geneid:11507952	mtm:MYCTH_2305128	hypothetical protein
ncbi-geneid:11507954	mtm:MYCTH_2305132	hypothetical protein
ncbi-geneid:11507955	mtm:MYCTH_2305133	hypothetical protein
ncbi-geneid:11507956	mtm:MYCTH_2305137	hypothetical protein
ncbi-geneid:11507957	mtm:MYCTH_2305142	hypothetical protein
ncbi-geneid:11507959	mtm:MYCTH_2305145	hypothetical protein
ncbi-geneid:11507960	mtm:MYCTH_2305146	hypothetical protein
ncbi-geneid:11507961	mtm:MYCTH_2305147	hypothetical protein
ncbi-geneid:11509862	mtm:MYCTH_2305148	hypothetical protein
ncbi-geneid:11507963	mtm:MYCTH_2305149	hypothetical protein
ncbi-geneid:11507964	mtm:MYCTH_2305156	hypothetical protein
ncbi-geneid:11509217	mtm:MYCTH_2305158	hypothetical protein
ncbi-geneid:11509218	mtm:MYCTH_2305160	hypothetical protein
ncbi-geneid:11509221	mtm:MYCTH_2305170	hypothetical protein
ncbi-geneid:11509222	mtm:MYCTH_2305172	hypothetical protein
ncbi-geneid:11509223	mtm:MYCTH_2305173	hypothetical protein
ncbi-geneid:11509227	mtm:MYCTH_2305186	hypothetical protein
ncbi-geneid:11509228	mtm:MYCTH_2305189	hypothetical protein
ncbi-geneid:11509229	mtm:MYCTH_2305190	hypothetical protein
ncbi-geneid:11509231	mtm:MYCTH_2305193	hypothetical protein
ncbi-geneid:11509233	mtm:MYCTH_2305195	hypothetical protein
ncbi-geneid:11509236	mtm:MYCTH_2305200	hypothetical protein
ncbi-geneid:11509237	mtm:MYCTH_2305202	hypothetical protein
ncbi-geneid:11509238	mtm:MYCTH_2305205	hypothetical protein
ncbi-geneid:11509240	mtm:MYCTH_2305210	hypothetical protein
ncbi-geneid:11509241	mtm:MYCTH_2305213	hypothetical protein
ncbi-geneid:11509244	mtm:MYCTH_2305218	hypothetical protein
ncbi-geneid:11509246	mtm:MYCTH_2305224	hypothetical protein
ncbi-geneid:11509247	mtm:MYCTH_2305231	hypothetical protein
ncbi-geneid:11509250	mtm:MYCTH_2305251	hypothetical protein
ncbi-geneid:11509251	mtm:MYCTH_2305258	hypothetical protein
ncbi-geneid:11509252	mtm:MYCTH_2305259	hypothetical protein
ncbi-geneid:11509255	mtm:MYCTH_2305262	hypothetical protein
ncbi-geneid:11509256	mtm:MYCTH_2305264	hypothetical protein
ncbi-geneid:11509257	mtm:MYCTH_2305265	hypothetical protein
ncbi-geneid:11509258	mtm:MYCTH_2305269	hypothetical protein
ncbi-geneid:11509262	mtm:MYCTH_2305285	hypothetical protein
ncbi-geneid:11509263	mtm:MYCTH_2305288	hypothetical protein
ncbi-geneid:11509264	mtm:MYCTH_2305292	hypothetical protein
ncbi-geneid:11509265	mtm:MYCTH_2305293	hypothetical protein
ncbi-geneid:11509268	mtm:MYCTH_2305305	hypothetical protein
ncbi-geneid:11509270	mtm:MYCTH_2305315	hypothetical protein
ncbi-geneid:11509271	mtm:MYCTH_2305316	hypothetical protein
ncbi-geneid:11509272	mtm:MYCTH_2305317	hypothetical protein
ncbi-geneid:11509279	mtm:MYCTH_2305327	hypothetical protein
ncbi-geneid:11509280	mtm:MYCTH_2305328	hypothetical protein
ncbi-geneid:11509282	mtm:MYCTH_2305331	hypothetical protein
ncbi-geneid:11509283	mtm:MYCTH_2305333	hypothetical protein
ncbi-geneid:11509284	mtm:MYCTH_2305336	hypothetical protein
ncbi-geneid:11509285	mtm:MYCTH_2305337	hypothetical protein
ncbi-geneid:11509287	mtm:MYCTH_2305340	hypothetical protein
ncbi-geneid:11509288	mtm:MYCTH_2305342	hypothetical protein
ncbi-geneid:11509291	mtm:MYCTH_2305345	hypothetical protein
ncbi-geneid:11509857	mtm:MYCTH_2305349	hypothetical protein
ncbi-geneid:11509294	mtm:MYCTH_2305350	hypothetical protein
ncbi-geneid:11509374	mtm:MYCTH_2305356	hypothetical protein
ncbi-geneid:11509375	mtm:MYCTH_2305357	hypothetical protein
ncbi-geneid:11509382	mtm:MYCTH_2305366	hypothetical protein
ncbi-geneid:11509385	mtm:MYCTH_2305371	hypothetical protein
ncbi-geneid:11509386	mtm:MYCTH_2305375	glycosyltransferase family 8 protein
ncbi-geneid:11509387	mtm:MYCTH_2305377	hypothetical protein
ncbi-geneid:11509388	mtm:MYCTH_2305379	hypothetical protein
ncbi-geneid:11509389	mtm:MYCTH_2305381	hypothetical protein
ncbi-geneid:11509390	mtm:MYCTH_2305382	hypothetical protein
ncbi-geneid:11509395	mtm:MYCTH_2305389	hypothetical protein
ncbi-geneid:11509396	mtm:MYCTH_2305390	hypothetical protein
ncbi-geneid:11509399	mtm:MYCTH_2305394	hypothetical protein
ncbi-geneid:11509400	mtm:MYCTH_2305395	hypothetical protein
ncbi-geneid:11509401	mtm:MYCTH_2305398	hypothetical protein
ncbi-geneid:11509403	mtm:MYCTH_2305399	hypothetical protein
ncbi-geneid:11509404	mtm:MYCTH_2305401	hypothetical protein
ncbi-geneid:11509406	mtm:MYCTH_2305403	hypothetical protein
ncbi-geneid:11509409	mtm:MYCTH_2305406	hypothetical protein
ncbi-geneid:11509410	mtm:MYCTH_2305407	glycoside hydrolase family 55 protein
ncbi-geneid:11509417	mtm:MYCTH_2305413	hypothetical protein
ncbi-geneid:11509418	mtm:MYCTH_2305415	hypothetical protein
ncbi-geneid:11509422	mtm:MYCTH_2305417	hypothetical protein
ncbi-geneid:11509423	mtm:MYCTH_2305418	hypothetical protein
ncbi-geneid:11509425	mtm:MYCTH_2305420	hypothetical protein
ncbi-geneid:11509426	mtm:MYCTH_2305421	hypothetical protein
ncbi-geneid:11509428	mtm:MYCTH_2305422	hypothetical protein
ncbi-geneid:11509433	mtm:MYCTH_2305424	hypothetical protein
ncbi-geneid:11509434	mtm:MYCTH_2305427	hypothetical protein
ncbi-geneid:11509437	mtm:MYCTH_2305429	hypothetical protein
ncbi-geneid:11509438	mtm:MYCTH_2305433	hypothetical protein
ncbi-geneid:11509440	mtm:MYCTH_2305436	hypothetical protein
ncbi-geneid:11509442	mtm:MYCTH_2305438	hypothetical protein
ncbi-geneid:11509443	mtm:MYCTH_2305439	hypothetical protein
ncbi-geneid:11509445	mtm:MYCTH_2305442	hypothetical protein
ncbi-geneid:11509447	mtm:MYCTH_2305443	hypothetical protein
ncbi-geneid:11509449	mtm:MYCTH_2305447	hypothetical protein
ncbi-geneid:11509450	mtm:MYCTH_2305448	hypothetical protein
ncbi-geneid:11509530	mtm:MYCTH_2305452	hypothetical protein
ncbi-geneid:11509531	mtm:MYCTH_2305453	hypothetical protein
ncbi-geneid:11509532	mtm:MYCTH_2305454	hypothetical protein
ncbi-geneid:11509534	mtm:MYCTH_2305455	hypothetical protein
ncbi-geneid:11509535	mtm:MYCTH_2305456	hypothetical protein
ncbi-geneid:11509537	mtm:MYCTH_2305458	glycoside hydrolase family 31 protein
ncbi-geneid:11509538	mtm:MYCTH_2305460	hypothetical protein
ncbi-geneid:11509539	mtm:MYCTH_2305461	hypothetical protein
ncbi-geneid:11509540	mtm:MYCTH_2305464	hypothetical protein
ncbi-geneid:11509541	mtm:MYCTH_2305468	hypothetical protein
ncbi-geneid:11509544	mtm:MYCTH_2305470	hypothetical protein
ncbi-geneid:11509548	mtm:MYCTH_2305498	hypothetical protein
ncbi-geneid:11509550	mtm:MYCTH_2305501	hypothetical protein
ncbi-geneid:11509553	mtm:MYCTH_2305504	hypothetical protein
ncbi-geneid:11509554	mtm:MYCTH_2305506	hypothetical protein
ncbi-geneid:11509555	mtm:MYCTH_2305507	hypothetical protein
ncbi-geneid:11509556	mtm:MYCTH_2305509	hypothetical protein
ncbi-geneid:11509557	mtm:MYCTH_2305512	hypothetical protein
ncbi-geneid:11509558	mtm:MYCTH_2305513	hypothetical protein
ncbi-geneid:11509559	mtm:MYCTH_2305515	hypothetical protein
ncbi-geneid:11509561	mtm:MYCTH_2305519	hypothetical protein
ncbi-geneid:11509562	mtm:MYCTH_2305522	hypothetical protein
ncbi-geneid:11509569	mtm:MYCTH_2305529	hypothetical protein
ncbi-geneid:11509570	mtm:MYCTH_2305531	hypothetical protein
ncbi-geneid:11509573	mtm:MYCTH_2305543	hypothetical protein
ncbi-geneid:11509574	mtm:MYCTH_2305546	hypothetical protein
ncbi-geneid:11509575	mtm:MYCTH_2305551	hypothetical protein
ncbi-geneid:11509580	mtm:MYCTH_2305555	hypothetical protein
ncbi-geneid:11509581	mtm:MYCTH_2305556	hypothetical protein
ncbi-geneid:11509584	mtm:MYCTH_2305566	hypothetical protein
ncbi-geneid:11509588	mtm:MYCTH_2305568	hypothetical protein
ncbi-geneid:11509590	mtm:MYCTH_2305570	hypothetical protein
ncbi-geneid:11509592	mtm:MYCTH_2305573	hypothetical protein
ncbi-geneid:11509593	mtm:MYCTH_2305575	hypothetical protein
ncbi-geneid:11509594	mtm:MYCTH_2305576	hypothetical protein
ncbi-geneid:11509602	mtm:MYCTH_2305582	hypothetical protein
ncbi-geneid:11509603	mtm:MYCTH_2305584	hypothetical protein
ncbi-geneid:11509604	mtm:MYCTH_2305586	hypothetical protein
ncbi-geneid:11509606	mtm:MYCTH_2305589	hypothetical protein
ncbi-geneid:11509685	mtm:MYCTH_2305590	hypothetical protein
ncbi-geneid:11509686	mtm:MYCTH_2305591	hypothetical protein
ncbi-geneid:11509687	mtm:MYCTH_2305592	hypothetical protein
ncbi-geneid:11509688	mtm:MYCTH_2305594	hypothetical protein
ncbi-geneid:11509689	mtm:MYCTH_2305597	hypothetical protein
ncbi-geneid:11509690	mtm:MYCTH_2305598	hypothetical protein
ncbi-geneid:11509691	mtm:MYCTH_2305599	hypothetical protein
ncbi-geneid:11509694	mtm:MYCTH_2305600	hypothetical protein
ncbi-geneid:11509702	mtm:MYCTH_2305608	hypothetical protein
ncbi-geneid:11509704	mtm:MYCTH_2305611	hypothetical protein
ncbi-geneid:11509705	mtm:MYCTH_2305613	hypothetical protein
ncbi-geneid:11509706	mtm:MYCTH_2305614	hypothetical protein
ncbi-geneid:11509708	mtm:MYCTH_2305618	hypothetical protein
ncbi-geneid:11509709	mtm:MYCTH_2305619	hypothetical protein
ncbi-geneid:11509710	mtm:MYCTH_2305621	hypothetical protein
ncbi-geneid:11509712	mtm:MYCTH_2305625	hypothetical protein
ncbi-geneid:11509715	mtm:MYCTH_2305628	hypothetical protein
ncbi-geneid:11509718	mtm:MYCTH_2305631	hypothetical protein
ncbi-geneid:11509721	mtm:MYCTH_2305633	hypothetical protein
ncbi-geneid:11509725	mtm:MYCTH_2305635	hypothetical protein
ncbi-geneid:11509727	mtm:MYCTH_2305637	hypothetical protein
ncbi-geneid:11509728	mtm:MYCTH_2305640	hypothetical protein
ncbi-geneid:11509730	mtm:MYCTH_2305642	hypothetical protein
ncbi-geneid:11509732	mtm:MYCTH_2305652	hypothetical protein
ncbi-geneid:11509734	mtm:MYCTH_2305657	hypothetical protein
ncbi-geneid:11509735	mtm:MYCTH_2305667	hypothetical protein
ncbi-geneid:11509736	mtm:MYCTH_2305668	hypothetical protein
ncbi-geneid:11509737	mtm:MYCTH_2305669	hypothetical protein
ncbi-geneid:11509739	mtm:MYCTH_2305675	hypothetical protein
ncbi-geneid:11509741	mtm:MYCTH_2305679	hypothetical protein
ncbi-geneid:11509742	mtm:MYCTH_2305680	hypothetical protein
ncbi-geneid:11509743	mtm:MYCTH_2305681	hypothetical protein
ncbi-geneid:11509744	mtm:MYCTH_2305684	hypothetical protein
ncbi-geneid:11509745	mtm:MYCTH_2305685	hypothetical protein
ncbi-geneid:11509746	mtm:MYCTH_2305688	hypothetical protein
ncbi-geneid:11509747	mtm:MYCTH_2305689	hypothetical protein
ncbi-geneid:11509751	mtm:MYCTH_2305695	hypothetical protein
ncbi-geneid:11509752	mtm:MYCTH_2305697	hypothetical protein
ncbi-geneid:11509757	mtm:MYCTH_2305708	hypothetical protein
ncbi-geneid:11509758	mtm:MYCTH_2305709	GMC oxidoreductase-like protein
ncbi-geneid:11509761	mtm:MYCTH_2305715	hypothetical protein
ncbi-geneid:11509841	mtm:MYCTH_2305716	hypothetical protein
ncbi-geneid:11509843	mtm:MYCTH_2305718	hypothetical protein
ncbi-geneid:11509900	mtm:MYCTH_2305722	hypothetical protein
ncbi-geneid:11509901	mtm:MYCTH_2305724	hypothetical protein
ncbi-geneid:11509903	mtm:MYCTH_2305728	hypothetical protein
ncbi-geneid:11509906	mtm:MYCTH_2305732	hypothetical protein
ncbi-geneid:11509908	mtm:MYCTH_2305738	glycoside hydrolase family 43 protein
ncbi-geneid:11509909	mtm:MYCTH_2305739	hypothetical protein
ncbi-geneid:11509910	mtm:MYCTH_2305741	hypothetical protein
ncbi-geneid:11509911	mtm:MYCTH_2305742	dihydroxy-acid dehydratase
ncbi-geneid:11509912	mtm:MYCTH_2305743	hypothetical protein
ncbi-geneid:11509915	mtm:MYCTH_2305746	hypothetical protein
ncbi-geneid:11509872	mtm:MYCTH_2305747	hypothetical protein
ncbi-geneid:11506412	mtm:MYCTH_2305754	hypothetical protein
ncbi-geneid:11509878	mtm:MYCTH_2305757	glycoside hydrolase family 93 protein
ncbi-geneid:11509879	mtm:MYCTH_2305759	hypothetical protein
ncbi-geneid:11509883	mtm:MYCTH_2305769	hypothetical protein
ncbi-geneid:11509884	mtm:MYCTH_2305770	hypothetical protein
ncbi-geneid:11509885	mtm:MYCTH_2305771	hypothetical protein
ncbi-geneid:11509887	mtm:MYCTH_2305783	glycoside hydrolase family 13 protein
ncbi-geneid:11509889	mtm:MYCTH_2305791	hypothetical protein
ncbi-geneid:11509890	mtm:MYCTH_2305792	hypothetical protein
ncbi-geneid:11509891	mtm:MYCTH_2305794	hypothetical protein
ncbi-geneid:11509892	mtm:MYCTH_2305795	hypothetical protein
ncbi-geneid:11509895	mtm:MYCTH_2305804	hypothetical protein
ncbi-geneid:11509897	mtm:MYCTH_2305805	glycosyltransferase family 31 protein
ncbi-geneid:11509898	mtm:MYCTH_2305806	hypothetical protein
ncbi-geneid:11509899	mtm:MYCTH_2305807	hypothetical protein
ncbi-geneid:11509916	mtm:MYCTH_2305808	hypothetical protein
ncbi-geneid:11509917	mtm:MYCTH_2305811	hypothetical protein
ncbi-geneid:11509918	mtm:MYCTH_2305813	hypothetical protein
ncbi-geneid:11509997	mtm:MYCTH_2305814	hypothetical protein
ncbi-geneid:11509999	mtm:MYCTH_2305819	hypothetical protein
ncbi-geneid:11510009	mtm:MYCTH_2305828	hypothetical protein
ncbi-geneid:11510015	mtm:MYCTH_2305838	hypothetical protein
ncbi-geneid:11510017	mtm:MYCTH_2305841	hypothetical protein
ncbi-geneid:11510026	mtm:MYCTH_2305843	hypothetical protein
ncbi-geneid:11510027	mtm:MYCTH_2305846	hypothetical protein
ncbi-geneid:11510028	mtm:MYCTH_2305849	hypothetical protein
ncbi-geneid:11510034	mtm:MYCTH_2305857	glycosyltransferase family 31 protein
ncbi-geneid:11510035	mtm:MYCTH_2305858	hypothetical protein
ncbi-geneid:11510036	mtm:MYCTH_2305861	hypothetical protein
ncbi-geneid:11510037	mtm:MYCTH_2305865	hypothetical protein
ncbi-geneid:11510038	mtm:MYCTH_2305868	hypothetical protein
ncbi-geneid:11510039	mtm:MYCTH_2305870	hypothetical protein
ncbi-geneid:11510043	mtm:MYCTH_2305878	hypothetical protein
ncbi-geneid:11510044	mtm:MYCTH_2305882	hypothetical protein
ncbi-geneid:11510045	mtm:MYCTH_2305886	hypothetical protein
ncbi-geneid:11510046	mtm:MYCTH_2305890	hypothetical protein
ncbi-geneid:11510047	mtm:MYCTH_2305891	hypothetical protein
ncbi-geneid:11510052	mtm:MYCTH_2305903	hypothetical protein
ncbi-geneid:11510056	mtm:MYCTH_2305912	hypothetical protein
