Geneid	Chr	Start	End	Strand	Length
MYCTH_2060238	NC_016474.1	4122089	4123429	-	1341
MYCTH_2110542	NC_016474.1	4126947	4127898	-	952
MYCTH_2110543	NC_016474.1	4128260	4128778	+	519
MYCTH_2093133	NC_016474.1	4128900	4131277	-	2378
MYCTH_2305389	NC_016474.1	4131880	4133527	-	1648
MYCTH_2305390	NC_016474.1	4134237	4134995	+	759
MYCTH_111372	NC_016474.1	4135959	4137568	+	1610
MYCTH_80276	NC_016474.1	4137655	4139563	-	1909
MYCTH_2305394	NC_016474.1	4142022	4143339	-	1318
MYCTH_2305395	NC_016474.1	4143340	4144795	-	1456
MYCTH_2305398	NC_016474.1	4146161	4147274	-	1114
MYCTH_t88	NC_016474.1	4147267	4147357	-	91
MYCTH_2060403	NC_016474.1	4148870	4149886	+	1017
MYCTH_80274	NC_016474.1	4151542	4154224	+	2683
MYCTH_2305399	NC_016474.1	4155310	4157865	+	2556
MYCTH_2305401	NC_016474.1	4157854	4160570	-	2717
MYCTH_2060712	NC_016474.1	4161227	4161496	+	270
MYCTH_2305403	NC_016474.1	4164131	4165638	+	1508
MYCTH_50538	NC_016474.1	4165753	4165971	-	219
MYCTH_101354	NC_016474.1	4166727	4168725	-	1999
MYCTH_2305406	NC_016474.1	4175182	4178176	+	2995
MYCTH_2305407	NC_016474.1	4180778	4183900	+	3123
MYCTH_2315372	NC_016474.1	4184602	4186172	+	1571
MYCTH_49355	NC_016474.1	4186309	4187485	+	1177
MYCTH_2110559	NC_016474.1	4187982	4190212	-	2231
MYCTH_93602	NC_016474.1	4192816	4193559	+	744
MYCTH_2118654	NC_016474.1	4194707	4196399	-	1693
MYCTH_2118655	NC_016474.1	4197677	4199608	+	1932
MYCTH_2305413	NC_016474.1	4253749	4255258	+	1510
MYCTH_2305415	NC_016474.1	4255969	4257284	+	1316
MYCTH_66924	NC_016474.1	4262401	4263190	+	790
MYCTH_2118656	NC_016474.1	4275083	4276883	+	1801
MYCTH_50286	NC_016474.1	4277637	4278222	+	586
MYCTH_2305417	NC_016474.1	4280454	4281246	+	793
MYCTH_2305418	NC_016474.1	4281247	4283070	-	1824
MYCTH_101345	NC_016474.1	4283418	4284206	-	789
MYCTH_2305420	NC_016474.1	4284922	4285457	-	536
MYCTH_2305421	NC_016474.1	4286286	4286832	-	547
MYCTH_2127263	NC_016474.1	4287325	4287956	+	632
MYCTH_2305422	NC_016474.1	4288386	4289488	+	1103
MYCTH_2110569	NC_016474.1	4289942	4290830	-	889
MYCTH_93590	NC_016474.1	4291050	4292057	-	1008
MYCTH_93589	NC_016474.1	4293020	4294462	-	1443
MYCTH_2144007	NC_016474.1	4295863	4297325	+	1463
MYCTH_2305424	NC_016474.1	4298687	4300721	-	2035
MYCTH_2305427	NC_016474.1	4304126	4305991	-	1866
MYCTH_93585	NC_016474.1	4306271	4308038	+	1768
MYCTH_2118664	NC_016474.1	4352085	4353773	-	1689
MYCTH_2305429	NC_016474.1	4357226	4359988	+	2763
MYCTH_2305433	NC_016474.1	4361464	4363408	+	1945
MYCTH_2060085	NC_016474.1	4363975	4364795	-	821
MYCTH_2305436	NC_016474.1	4365803	4368208	+	2406
MYCTH_2118668	NC_016474.1	4369827	4370488	+	662
MYCTH_2305438	NC_016474.1	4371189	4372362	-	1174
MYCTH_2305439	NC_016474.1	4373012	4375586	-	2575
MYCTH_2127280	NC_016474.1	4375689	4376306	+	618
MYCTH_2305442	NC_016474.1	4377113	4378891	-	1779
MYCTH_93575	NC_016474.1	4381378	4382112	-	735
MYCTH_2305443	NC_016474.1	4382703	4383524	+	822
MYCTH_80233	NC_016474.1	4383828	4384913	-	1086
MYCTH_2305447	NC_016474.1	4386273	4387210	-	938
MYCTH_2305448	NC_016474.1	4387891	4389393	-	1503
MYCTH_2127287	NC_016474.1	4392360	4394791	-	2432
MYCTH_2305452	NC_016474.1	4397227	4397975	-	749
MYCTH_2305453	NC_016474.1	4399672	4401701	+	2030
MYCTH_2305454	NC_016474.1	4402277	4403316	+	1040
MYCTH_80223	NC_016474.1	4403404	4405013	-	1610
MYCTH_2305455	NC_016474.1	4405586	4406523	-	938
MYCTH_2305456	NC_016474.1	4406781	4408827	+	2047
MYCTH_2061275	NC_016474.1	4408900	4409661	-	762
MYCTH_2305458	NC_016474.1	4410139	4413182	-	3044
MYCTH_2305460	NC_016474.1	4413565	4415514	-	1950
MYCTH_2305461	NC_016474.1	4417239	4417969	+	731
MYCTH_2305464	NC_016474.1	4419361	4421194	-	1834
MYCTH_2305468	NC_016474.1	4421795	4423173	-	1379
MYCTH_2315383	NC_016474.1	4424341	4426455	+	2115
MYCTH_2038764	NC_016474.1	4427124	4427999	+	876
MYCTH_2305470	NC_016474.1	4428565	4429940	-	1376
MYCTH_93554	NC_016474.1	4431575	4433836	+	2262
MYCTH_2062163	NC_016474.1	4437286	4438122	-	837
MYCTH_101321	NC_016474.1	4496099	4497969	-	1871
MYCTH_2305498	NC_016474.1	4498876	4499466	-	591
MYCTH_2139328	NC_016474.1	4502732	4504290	-	1559
MYCTH_2305501	NC_016474.1	4505962	4507607	+	1646
MYCTH_2118714	NC_016474.1	4508456	4509508	-	1053
MYCTH_2061857	NC_016474.1	4511654	4515093	+	3440
MYCTH_2305504	NC_016474.1	4516141	4517605	+	1465
MYCTH_2305506	NC_016474.1	4518372	4521071	+	2700
MYCTH_2305507	NC_016474.1	4521073	4522573	-	1501
MYCTH_2305509	NC_016474.1	4522734	4524622	+	1889
MYCTH_2305512	NC_016474.1	4524623	4525464	-	842
MYCTH_2305513	NC_016474.1	4525940	4527708	+	1769
MYCTH_2305515	NC_016474.1	4527709	4533785	-	6077
MYCTH_2080603	NC_016474.1	4534678	4536843	+	2166
MYCTH_2305519	NC_016474.1	4537281	4539173	+	1893
MYCTH_2305522	NC_016474.1	4541004	4544428	+	3425
MYCTH_49824	NC_016474.1	4545212	4546113	-	902
MYCTH_49210	NC_016474.1	4550715	4551272	+	558
MYCTH_33039	NC_016474.1	4552704	4554485	+	1782
MYCTH_93534	NC_016474.1	4554824	4556527	-	1704
MYCTH_2059965	NC_016474.1	4557100	4558242	-	1143
MYCTH_2060315	NC_016474.1	4558857	4560606	+	1750
MYCTH_2305529	NC_016474.1	4560984	4562823	+	1840
MYCTH_2305531	NC_016474.1	4566260	4568503	-	2244
MYCTH_2110630	NC_016474.1	4568669	4569818	+	1150
MYCTH_115501	NC_016474.1	4570775	4579791	+	9017
MYCTH_2305543	NC_016474.1	4580433	4582270	-	1838
MYCTH_2305546	NC_016474.1	4582771	4584269	+	1499
MYCTH_2305551	NC_016474.1	4585128	4587510	-	2383
MYCTH_2110635	NC_016474.1	4587701	4589017	+	1317
MYCTH_2127338	NC_016474.1	4590574	4590949	-	376
MYCTH_50608	NC_016474.1	4592184	4593716	-	1533
MYCTH_2315393	NC_016474.1	4598848	4599675	+	828
MYCTH_2305555	NC_016474.1	4600671	4601605	+	935
MYCTH_2305556	NC_016474.1	4602005	4603908	+	1904
MYCTH_50523	NC_016474.1	4604423	4607970	+	3548
MYCTH_50820	NC_016474.1	4608911	4610615	+	1705
MYCTH_2305566	NC_016474.1	4611015	4611889	+	875
MYCTH_2060437	NC_016474.1	4612700	4613053	-	354
MYCTH_33003	NC_016474.1	4613186	4614643	-	1458
MYCTH_2060709	NC_016474.1	4615388	4617236	-	1849
MYCTH_2305568	NC_016474.1	4617516	4619082	-	1567
MYCTH_2061852	NC_016474.1	4619839	4621581	+	1743
MYCTH_2305570	NC_016474.1	4621910	4622400	+	491
MYCTH_2040748	NC_016474.1	4623821	4624360	+	540
MYCTH_2305573	NC_016474.1	4624651	4625355	-	705
MYCTH_2305575	NC_016474.1	4626496	4628102	+	1607
MYCTH_2305576	NC_016474.1	4628103	4632568	-	4466
MYCTH_2060442	NC_016474.1	4634328	4635484	+	1157
MYCTH_49393	NC_016474.1	4635973	4644970	-	8998
MYCTH_2110651	NC_016474.1	4646086	4647249	-	1164
MYCTH_2060065	NC_016474.1	4647834	4649761	+	1928
MYCTH_2110653	NC_016474.1	4652205	4654357	+	2153
MYCTH_2061987	NC_016474.1	4655285	4657198	+	1914
MYCTH_2127358	NC_016474.1	4658244	4659602	+	1359
MYCTH_2305582	NC_016474.1	4659725	4662660	-	2936
MYCTH_2305584	NC_016474.1	4662834	4663833	-	1000
MYCTH_2305586	NC_016474.1	4663834	4665970	+	2137
MYCTH_2127362	NC_016474.1	4666739	4670253	+	3515
MYCTH_2305589	NC_016474.1	4671858	4674170	-	2313
MYCTH_2305590	NC_016474.1	4676281	4678492	+	2212
MYCTH_2305591	NC_016474.1	4678859	4680130	+	1272
MYCTH_2305592	NC_016474.1	4680189	4681163	-	975
MYCTH_2305594	NC_016474.1	4681933	4683437	+	1505
MYCTH_2305597	NC_016474.1	4683821	4685503	+	1683
MYCTH_2305598	NC_016474.1	4685591	4686829	+	1239
MYCTH_2305599	NC_016474.1	4688659	4689454	+	796
MYCTH_2134407	NC_016474.1	4714207	4714669	+	463
MYCTH_80168	NC_016474.1	4754554	4755237	-	684
MYCTH_2305600	NC_016474.1	4838400	4840063	-	1664
MYCTH_2118744	NC_016474.1	4841378	4842607	+	1230
MYCTH_50908	NC_016474.1	4846721	4846870	+	150
MYCTH_2060218	NC_016474.1	4854793	4855062	+	270
MYCTH_93495	NC_016474.1	4856367	4857661	-	1295
MYCTH_80161	NC_016474.1	4858540	4860004	+	1465
MYCTH_66804	NC_016474.1	4861135	4863642	+	2508
MYCTH_2110669	NC_016474.1	4864231	4864782	-	552
MYCTH_2305608	NC_016474.1	4869429	4870056	+	628
MYCTH_50705	NC_016474.1	4871063	4873395	+	2333
MYCTH_2305611	NC_016474.1	4874217	4876059	+	1843
MYCTH_2305613	NC_016474.1	4876060	4876901	-	842
MYCTH_2305614	NC_016474.1	4877990	4880235	-	2246
MYCTH_2118751	NC_016474.1	4882484	4883841	-	1358
MYCTH_2305618	NC_016474.1	4883942	4885800	+	1859
MYCTH_2305619	NC_016474.1	4885801	4887496	-	1696
MYCTH_2305621	NC_016474.1	4888073	4890404	+	2332
MYCTH_2060942	NC_016474.1	4892799	4894898	-	2100
MYCTH_2305625	NC_016474.1	4895305	4896763	+	1459
MYCTH_101261	NC_016474.1	4898190	4904094	-	5905
MYCTH_2110682	NC_016474.1	4904846	4905963	+	1118
MYCTH_2305628	NC_016474.1	4906813	4907495	-	683
MYCTH_2061639	NC_016474.1	4908088	4908706	+	619
MYCTH_107295	NC_016474.1	4910282	4912096	-	1815
MYCTH_2305631	NC_016474.1	4914993	4916169	-	1177
MYCTH_2049011	NC_016474.1	4917048	4918776	-	1729
MYCTH_2127404	NC_016474.1	4919240	4919707	+	468
MYCTH_2305633	NC_016474.1	4920090	4921617	+	1528
MYCTH_50396	NC_016474.1	4922290	4923971	+	1682
MYCTH_2118764	NC_016474.1	4925499	4927116	+	1618
MYCTH_2118765	NC_016474.1	4927284	4928210	+	927
MYCTH_2305635	NC_016474.1	4928583	4929235	-	653
MYCTH_2127410	NC_016474.1	4930002	4930796	+	795
MYCTH_2305637	NC_016474.1	4931105	4933467	-	2363
MYCTH_2305640	NC_016474.1	4933883	4935619	+	1737
MYCTH_2060683	NC_016474.1	4936727	4937328	+	602
MYCTH_2305642	NC_016474.1	4939096	4941509	-	2414
MYCTH_t87	NC_016474.1	4941714	4941798	-	85
MYCTH_66783	NC_016474.1	4942561	4944698	-	2138
MYCTH_2305652	NC_016474.1	4947897	4949839	+	1943
MYCTH_2315403	NC_016474.1	4952852	4953777	-	926
MYCTH_2305657	NC_016474.1	4953828	4956999	-	3172
MYCTH_2305667	NC_016474.1	4969346	4973043	-	3698
MYCTH_2305668	NC_016474.1	4973503	4978414	-	4912
MYCTH_2305669	NC_016474.1	4978655	4980663	-	2009
MYCTH_2118778	NC_016474.1	4981264	4982231	-	968
MYCTH_2305675	NC_016474.1	4982801	4985605	-	2805
MYCTH_2118780	NC_016474.1	4986130	4986753	+	624
MYCTH_2305679	NC_016474.1	4986831	4988036	-	1206
MYCTH_2305680	NC_016474.1	4988678	4991684	+	3007
MYCTH_2305681	NC_016474.1	4991685	4992828	-	1144
MYCTH_2305684	NC_016474.1	4993045	4995643	+	2599
MYCTH_2305685	NC_016474.1	4995941	4997567	+	1627
MYCTH_2305688	NC_016474.1	4999566	5000614	+	1049
MYCTH_2305689	NC_016474.1	5001439	5003996	+	2558
MYCTH_49700	NC_016474.1	5004208	5005095	-	888
MYCTH_2110715	NC_016474.1	5006972	5007785	-	814
MYCTH_2315408	NC_016474.1	5010268	5010906	-	639
MYCTH_2305695	NC_016474.1	5011054	5014016	-	2963
MYCTH_2305697	NC_016474.1	5014287	5017371	-	3085
MYCTH_2134429	NC_016474.1	5017874	5020006	+	2133
MYCTH_111331	NC_016474.1	5020319	5022117	-	1799
MYCTH_80109	NC_016474.1	5024113	5025712	+	1600
MYCTH_80104	NC_016474.1	5027172	5028785	+	1614
MYCTH_2305708	NC_016474.1	5028836	5029397	-	562
MYCTH_2305709	NC_016474.1	5029884	5032606	+	2723
MYCTH_101224	NC_016474.1	5032687	5036306	-	3620
MYCTH_2118798	NC_016474.1	5038970	5040143	+	1174
MYCTH_2305715	NC_016474.1	5041814	5043036	+	1223
MYCTH_101222	NC_016474.1	5043655	5045035	-	1381
MYCTH_2305716	NC_016474.1	5045588	5046506	-	919
MYCTH_50515	NC_016474.1	5046977	5047757	+	781
MYCTH_2305718	NC_016474.1	5048832	5050141	+	1310
MYCTH_2110729	NC_016474.1	5050412	5051583	-	1172
MYCTH_2118800	NC_016474.1	5052458	5053556	-	1099
MYCTH_2110731	NC_016474.1	5054602	5055895	+	1294
MYCTH_2064798	NC_016475.1	3336	5022	+	1687
MYCTH_2305722	NC_016475.1	5367	7402	+	2036
MYCTH_2305724	NC_016475.1	7789	9769	+	1981
MYCTH_2127454	NC_016475.1	9997	11940	-	1944
MYCTH_2305728	NC_016475.1	12924	14727	+	1804
MYCTH_2127456	NC_016475.1	15143	17142	-	2000
MYCTH_2093327	NC_016475.1	18741	21110	+	2370
MYCTH_2305732	NC_016475.1	22886	25177	+	2292
MYCTH_103032	NC_016475.1	25889	27048	-	1160
MYCTH_2305738	NC_016475.1	27829	29545	+	1717
MYCTH_2305739	NC_016475.1	29843	30849	+	1007
MYCTH_2305741	NC_016475.1	30897	31858	+	962
MYCTH_2305742	NC_016475.1	31860	33305	+	1446
MYCTH_2305743	NC_016475.1	49214	51298	+	2085
MYCTH_2065222	NC_016475.1	53829	54441	+	613
MYCTH_83051	NC_016475.1	55481	56730	-	1250
MYCTH_2305746	NC_016475.1	57760	58820	+	1061
MYCTH_2305747	NC_016475.1	60430	61496	+	1067
MYCTH_103025	NC_016475.1	61927	63557	-	1631
MYCTH_83048	NC_016475.1	64133	65640	-	1508
MYCTH_t99	NC_016475.1	66526	66615	+	90
MYCTH_2305754	NC_016475.1	69336	74015	+	4680
MYCTH_103022	NC_016475.1	125370	126279	+	910
MYCTH_2110752	NC_016475.1	126844	127549	+	706
MYCTH_2305757	NC_016475.1	128250	129819	+	1570
MYCTH_2305759	NC_016475.1	130331	131579	+	1249
MYCTH_83041	NC_016475.1	132493	134210	+	1718
MYCTH_83040	NC_016475.1	135297	138899	+	3603
MYCTH_2127482	NC_016475.1	138943	139742	-	800
MYCTH_2305769	NC_016475.1	140785	142515	+	1731
MYCTH_2305770	NC_016475.1	145156	147916	+	2761
MYCTH_2305771	NC_016475.1	149218	152657	-	3440
MYCTH_t100	NC_016475.1	149372	149462	+	91
MYCTH_108416	NC_016475.1	153225	160880	-	7656
MYCTH_2305783	NC_016475.1	163217	165150	+	1934
MYCTH_83025	NC_016475.1	167864	169588	+	1725
MYCTH_2305791	NC_016475.1	170340	172251	+	1912
MYCTH_2305792	NC_016475.1	173181	174933	+	1753
MYCTH_2305794	NC_016475.1	174934	175664	+	731
MYCTH_2305795	NC_016475.1	175664	177896	-	2233
MYCTH_83019	NC_016475.1	178906	181205	+	2300
MYCTH_95427	NC_016475.1	182034	183967	-	1934
MYCTH_2305804	NC_016475.1	185816	187074	-	1259
MYCTH_52068	NC_016475.1	188041	189524	-	1484
MYCTH_2305805	NC_016475.1	191246	192615	-	1370
MYCTH_2305806	NC_016475.1	192617	194430	+	1814
MYCTH_2305807	NC_016475.1	194605	194904	-	300
MYCTH_2305808	NC_016475.1	194905	198178	+	3274
MYCTH_2305811	NC_016475.1	198782	202467	+	3686
MYCTH_2305813	NC_016475.1	207076	210118	+	3043
MYCTH_2305814	NC_016475.1	210639	212776	+	2138
MYCTH_51742	NC_016475.1	212954	214678	-	1725
MYCTH_2305819	NC_016475.1	215368	216933	+	1566
MYCTH_2118844	NC_016475.1	217005	219069	-	2065
MYCTH_2118845	NC_016475.1	220508	221803	+	1296
MYCTH_2315428	NC_016475.1	221996	224381	-	2386
MYCTH_95413	NC_016475.1	224764	225432	-	669
MYCTH_95412	NC_016475.1	227455	228285	-	831
MYCTH_102997	NC_016475.1	228580	231108	-	2529
MYCTH_108407	NC_016475.1	235208	236644	+	1437
MYCTH_2036724	NC_016475.1	237245	238129	-	885
MYCTH_116603	NC_016475.1	238840	240433	-	1594
MYCTH_2305828	NC_016475.1	241710	251731	+	10022
MYCTH_2315429	NC_016475.1	253297	256125	+	2829
MYCTH_2064545	NC_016475.1	257185	257457	+	273
MYCTH_2045079	NC_016475.1	258545	260212	-	1668
MYCTH_2041611	NC_016475.1	261917	262195	+	279
MYCTH_2127519	NC_016475.1	262740	264583	-	1844
MYCTH_2305838	NC_016475.1	268860	271811	+	2952
MYCTH_52839	NC_016475.1	272503	273717	+	1215
MYCTH_2305841	NC_016475.1	275507	277120	+	1614
MYCTH_69999	NC_016475.1	281188	283733	-	2546
MYCTH_2127524	NC_016475.1	287255	287722	-	468
MYCTH_2064311	NC_016475.1	289615	289809	+	195
MYCTH_82995	NC_016475.1	323576	324436	+	861
MYCTH_95399	NC_016475.1	328165	329305	-	1141
MYCTH_2065250	NC_016475.1	334056	334223	+	168
MYCTH_69995	NC_016475.1	341356	342061	+	706
MYCTH_95398	NC_016475.1	351333	352928	-	1596
MYCTH_2305843	NC_016475.1	353947	354539	-	593
MYCTH_2305846	NC_016475.1	355076	357606	-	2531
MYCTH_2305849	NC_016475.1	358641	362008	+	3368
MYCTH_t101	NC_016475.1	362519	362604	+	86
MYCTH_102985	NC_016475.1	365223	373869	+	8647
MYCTH_2065457	NC_016475.1	374252	374596	-	345
MYCTH_51627	NC_016475.1	375387	377832	-	2446
MYCTH_95391	NC_016475.1	378623	380708	-	2086
MYCTH_2134461	NC_016475.1	384299	386874	+	2576
MYCTH_2305857	NC_016475.1	386945	389004	-	2060
MYCTH_2305858	NC_016475.1	391204	394083	-	2880
MYCTH_2305861	NC_016475.1	395323	396475	+	1153
MYCTH_2305865	NC_016475.1	396598	399747	-	3150
MYCTH_2305868	NC_016475.1	402776	404425	+	1650
MYCTH_2305870	NC_016475.1	432755	434314	+	1560
MYCTH_102977	NC_016475.1	434557	436178	-	1622
MYCTH_82981	NC_016475.1	439601	440690	-	1090
MYCTH_69975	NC_016475.1	442833	444957	-	2125
MYCTH_2305878	NC_016475.1	446120	447267	-	1148
MYCTH_2305882	NC_016475.1	448711	450318	+	1608
MYCTH_2305886	NC_016475.1	450318	452827	-	2510
MYCTH_2305890	NC_016475.1	454582	455964	+	1383
MYCTH_2305891	NC_016475.1	456601	457653	-	1053
MYCTH_102971	NC_016475.1	458655	460362	-	1708
MYCTH_2127554	NC_016475.1	461306	461606	-	301
MYCTH_52332	NC_016475.1	464455	465875	+	1421
MYCTH_2315436	NC_016475.1	466575	469469	+	2895
MYCTH_2305903	NC_016475.1	469953	472449	+	2497
MYCTH_2065718	NC_016475.1	472579	474578	-	2000
MYCTH_102965	NC_016475.1	475732	477376	+	1645
MYCTH_52514	NC_016475.1	477840	479283	+	1444
MYCTH_2305912	NC_016475.1	479422	480502	-	1081
MYCTH_108391	NC_016475.1	482740	483834	+	1095
MYCTH_53905	NC_016475.1	484368	486109	+	1742
MYCTH_2134470	NC_016475.1	486422	490367	-	3946
MYCTH_2305924	NC_016475.1	490661	492277	+	1617
MYCTH_2305926	NC_016475.1	492277	493401	-	1125
MYCTH_69953	NC_016475.1	494284	495373	+	1090
MYCTH_2305929	NC_016475.1	497411	502282	+	4872
MYCTH_2305931	NC_016475.1	502360	503480	-	1121
MYCTH_2139409	NC_016475.1	503596	505691	+	2096
MYCTH_2080800	NC_016475.1	505658	511753	-	6096
MYCTH_2305937	NC_016475.1	512984	517810	+	4827
MYCTH_t102	NC_016475.1	517841	517925	+	85
MYCTH_112025	NC_016475.1	518643	519714	+	1072
MYCTH_2305943	NC_016475.1	520694	521554	+	861
MYCTH_2064750	NC_016475.1	552950	553246	+	297
MYCTH_2305949	NC_016475.1	591524	592186	+	663
MYCTH_2305950	NC_016475.1	592187	593554	+	1368
MYCTH_52807	NC_016475.1	593630	593914	-	285
MYCTH_2305952	NC_016475.1	594853	596295	+	1443
MYCTH_2127585	NC_016475.1	602681	608198	+	5518
MYCTH_2305956	NC_016475.1	625718	629111	+	3394
MYCTH_2110837	NC_016475.1	629424	630543	-	1120
MYCTH_2305962	NC_016475.1	631423	633194	+	1772
MYCTH_2065690	NC_016475.1	634102	635401	+	1300
MYCTH_2110839	NC_016475.1	636380	637483	+	1104
MYCTH_2305964	NC_016475.1	638941	639365	-	425
MYCTH_2064803	NC_016475.1	641177	642448	+	1272
MYCTH_2305966	NC_016475.1	648916	650222	+	1307
MYCTH_2305972	NC_016475.1	651391	656293	+	4903
MYCTH_102943	NC_016475.1	657129	658658	+	1530
MYCTH_t103	NC_016475.1	659005	659091	+	87
MYCTH_2305976	NC_016475.1	659033	661643	-	2611
MYCTH_2080826	NC_016475.1	662121	663467	+	1347
MYCTH_t104	NC_016475.1	664229	664325	+	97
MYCTH_t130	NC_016475.1	664672	664757	-	86
MYCTH_2305977	NC_016475.1	664923	666903	+	1981
MYCTH_2063115	NC_016475.1	691562	691858	+	297
MYCTH_2305978	NC_016475.1	713904	715684	+	1781
MYCTH_95335	NC_016475.1	722248	723447	+	1200
MYCTH_2305979	NC_016475.1	725172	727089	+	1918
MYCTH_t129	NC_016475.1	727113	727202	-	90
MYCTH_2305981	NC_016475.1	727927	728979	-	1053
MYCTH_2063204	NC_016475.1	737054	738932	-	1879
MYCTH_2037656	NC_016475.1	740654	742716	-	2063
MYCTH_2305985	NC_016475.1	743273	744854	+	1582
MYCTH_2063555	NC_016475.1	745615	750181	+	4567
MYCTH_2305988	NC_016475.1	750857	753071	+	2215
MYCTH_2305992	NC_016475.1	754186	756557	+	2372
MYCTH_2305993	NC_016475.1	757159	759188	+	2030
MYCTH_53804	NC_016475.1	759970	762735	-	2766
MYCTH_t105	NC_016475.1	764310	764389	+	80
MYCTH_2315449	NC_016475.1	764824	768535	+	3712
MYCTH_t106	NC_016475.1	766885	766964	+	80
MYCTH_2306000	NC_016475.1	770706	773000	+	2295
MYCTH_51515	NC_016475.1	773572	774114	+	543
MYCTH_2306004	NC_016475.1	774541	777963	-	3423
MYCTH_2306006	NC_016475.1	779925	780291	-	367
MYCTH_2306007	NC_016475.1	782189	783799	+	1611
MYCTH_2064349	NC_016475.1	783857	784833	-	977
MYCTH_2315454	NC_016475.1	785149	786015	+	867
MYCTH_112014	NC_016475.1	786723	788203	+	1481
MYCTH_2064870	NC_016475.1	788331	790190	-	1860
MYCTH_2306018	NC_016475.1	790773	791434	-	662
MYCTH_2306019	NC_016475.1	791859	792626	-	768
MYCTH_2306020	NC_016475.1	794801	797850	+	3050
MYCTH_2306025	NC_016475.1	799819	801343	+	1525
MYCTH_2306027	NC_016475.1	801976	803203	+	1228
MYCTH_16301	NC_016475.1	804559	805152	-	594
MYCTH_2306028	NC_016475.1	806729	808902	+	2174
MYCTH_2306029	NC_016475.1	809463	811994	+	2532
MYCTH_2306031	NC_016475.1	813288	814345	+	1058
MYCTH_2306032	NC_016475.1	814312	815266	+	955
MYCTH_2306033	NC_016475.1	816882	818491	-	1610
MYCTH_2306035	NC_016475.1	819377	824754	-	5378
MYCTH_2306036	NC_016475.1	826060	829494	+	3435
MYCTH_2306038	NC_016475.1	829869	833952	-	4084
MYCTH_2306041	NC_016475.1	836782	838952	-	2171
MYCTH_2306042	NC_016475.1	839603	840488	+	886
MYCTH_2306043	NC_016475.1	840489	842083	+	1595
MYCTH_2306044	NC_016475.1	844097	845747	-	1651
MYCTH_2306045	NC_016475.1	846262	847820	-	1559
MYCTH_2306048	NC_016475.1	849318	849931	+	614
MYCTH_2315462	NC_016475.1	850021	850627	+	607
MYCTH_116553	NC_016475.1	852357	853828	+	1472
MYCTH_69854	NC_016475.1	897192	897865	-	674
MYCTH_2306052	NC_016475.1	914660	915047	-	388
MYCTH_2063030	NC_016475.1	916107	918908	-	2802
MYCTH_2306054	NC_016475.1	919725	924228	+	4504
MYCTH_2306056	NC_016475.1	927589	929345	-	1757
MYCTH_2306057	NC_016475.1	930049	930445	+	397
MYCTH_2118950	NC_016475.1	930506	931874	-	1369
MYCTH_95293	NC_016475.1	934477	936474	+	1998
MYCTH_t107	NC_016475.1	936847	936934	+	88
MYCTH_2306062	NC_016475.1	937191	937663	-	473
MYCTH_2306063	NC_016475.1	938454	940050	-	1597
MYCTH_2110896	NC_016475.1	941348	942421	-	1074
MYCTH_2306064	NC_016475.1	959420	961725	+	2306
MYCTH_2127657	NC_016475.1	962290	963924	+	1635
MYCTH_2306068	NC_016475.1	964023	966125	-	2103
MYCTH_2306070	NC_016475.1	967821	970005	+	2185
MYCTH_2306072	NC_016475.1	970005	970990	-	986
MYCTH_2080893	NC_016475.1	973184	975510	-	2327
MYCTH_2306078	NC_016475.1	979199	981056	+	1858
MYCTH_2065658	NC_016475.1	981218	983039	-	1822
MYCTH_2127665	NC_016475.1	984140	984680	+	541
MYCTH_2306081	NC_016475.1	984974	987184	-	2211
MYCTH_2306082	NC_016475.1	1016317	1018468	+	2152
MYCTH_2306085	NC_016475.1	1018507	1020353	+	1847
MYCTH_95278	NC_016475.1	1020383	1021959	-	1577
MYCTH_2306087	NC_016475.1	1024151	1026910	-	2760
MYCTH_2127673	NC_016475.1	1031938	1034080	+	2143
MYCTH_2110911	NC_016475.1	1041856	1045112	-	3257
MYCTH_2306093	NC_016475.1	1045700	1049736	-	4037
MYCTH_2306097	NC_016475.1	1052070	1053264	+	1195
MYCTH_2306098	NC_016475.1	1053628	1054907	+	1280
MYCTH_95272	NC_016475.1	1101909	1106375	-	4467
MYCTH_2306100	NC_016475.1	1107807	1109557	+	1751
MYCTH_2127683	NC_016475.1	1109767	1110916	+	1150
MYCTH_2306101	NC_016475.1	1112099	1114724	+	2626
MYCTH_2306103	NC_016475.1	1115850	1117311	+	1462
MYCTH_2315464	NC_016475.1	1117585	1118368	+	784
MYCTH_2063631	NC_016475.1	1119117	1119539	+	423
MYCTH_2306107	NC_016475.1	1119530	1121554	-	2025
MYCTH_2127689	NC_016475.1	1122632	1124917	+	2286
MYCTH_2306112	NC_016475.1	1126805	1129174	-	2370
MYCTH_2306113	NC_016475.1	1130643	1132745	+	2103
MYCTH_53112	NC_016475.1	1135385	1136698	+	1314
MYCTH_102878	NC_016475.1	1137545	1138750	-	1206
MYCTH_95259	NC_016475.1	1140735	1141320	-	586
MYCTH_2023245	NC_016475.1	1141596	1141970	+	375
MYCTH_2306119	NC_016475.1	1143238	1145238	-	2001
MYCTH_2306121	NC_016475.1	1146276	1147552	-	1277
MYCTH_2065257	NC_016475.1	1148384	1148647	-	264
MYCTH_53171	NC_016475.1	1149901	1150413	+	513
MYCTH_2306123	NC_016475.1	1151073	1154262	+	3190
MYCTH_2306125	NC_016475.1	1194560	1196027	+	1468
