Geneid,Chr,Start,End,Strand,Length
NCU07932,NC_026504.1,1312455,1315386,+,2932
NCU07931,NC_026504.1,1315301,1317576,-,2276
NCU07930,NC_026504.1,1318044,1320440,-,2397
NCU07929,NC_026504.1,1320788,1323038,-,2251
NCU07928,NC_026504.1,1323692,1324959,-,1268
NCU07927,NC_026504.1,1325820,1327152,-,1333
NCU07926,NC_026504.1,1328227,1330830,-,2604
NCU07925,NC_026504.1,1331201,1333102,+,1902
NCU07924,NC_026504.1,1333154,1337876,-,4723
NCU07923,NC_026504.1,1339420,1342095,+,2676
NCU07922,NC_026504.1,1342442,1346953,-,4512
NCU07921,NC_026504.1,1350985,1351816,-,832
NCU07920,NC_026504.1,1352350,1355222,-,2873
NCU07919,NC_026504.1,1355673,1356924,-,1252
NCU07918,NC_026504.1,1358677,1360886,+,2210
NCU07917,NC_026504.1,1361590,1363401,-,1812
NCU07916,NC_026504.1,1364535,1367002,+,2468
NCU07915,NC_026504.1,1367081,1370074,+,2994
NCU07914,NC_026504.1,1370566,1372853,+,2288
NCU07913,NC_026504.1,1372371,1374006,-,1636
NCU07911,NC_026504.1,1375105,1379167,+,4063
NCU07912,NC_026504.1,1375189,1375575,-,387
NCU07910,NC_026504.1,1379516,1381507,+,1992
NCU07909,NC_026504.1,1384710,1387951,+,3242
NCU07908,NC_026504.1,1388691,1390248,-,1558
NCU07907,NC_026504.1,1391487,1392974,+,1488
NCU07906,NC_026504.1,1393040,1394295,+,1256
NCU07905,NC_026504.1,1395493,1397836,+,2344
NCU07904,NC_026504.1,1397998,1399682,-,1685
NCU16756,NC_026504.1,1399826,1400967,+,1142
NCU16757,NC_026504.1,1401245,1403435,+,2191
NCU07902,NC_026504.1,1403508,1404577,+,1070
NCU07901,NC_026504.1,1405671,1408124,-,2454
NCU07900,NC_026504.1,1408447,1409727,+,1281
NCU07899,NC_026504.1,1410133,1412473,+,2341
NCU07898,NC_026504.1,1412641,1413821,-,1181
NCU07897,NC_026504.1,1415258,1417503,+,2246
NCU07896,NC_026504.1,1420445,1423398,-,2954
NCU07895,NC_026504.1,1426227,1428351,+,2125
NCU07894,NC_026504.1,1426447,1432506,-,6060
NCU15152,NC_026504.1,1435124,1435223,+,100
NCU07893,NC_026504.1,1435733,1438366,-,2634
NCU07892,NC_026504.1,1439778,1440317,+,540
NCU07891,NC_026504.1,1440923,1443019,-,2097
NCU15153,NC_026504.1,1441030,1441122,-,93
NCU06513,NC_026504.1,1486135,1488199,+,2065
NCU06514,NC_026504.1,1489046,1490301,-,1256
NCU06515,NC_026504.1,1490572,1493057,-,2486
NCU06516,NC_026504.1,1493483,1496964,-,3482
NCU06517,NC_026504.1,1502152,1502868,-,717
NCU06518,NC_026504.1,1504888,1507006,-,2119
NCU06519,NC_026504.1,1507343,1510097,+,2755
NCU06520,NC_026504.1,1510331,1513104,+,2774
NCU15154,NC_026504.1,1513250,1513351,+,102
NCU06521,NC_026504.1,1513674,1516200,-,2527
NCU06522,NC_026504.1,1516688,1518732,-,2045
NCU06523,NC_026504.1,1519863,1522161,+,2299
NCU06524,NC_026504.1,1522555,1524858,-,2304
NCU06525,NC_026504.1,1525315,1527635,-,2321
NCU06526,NC_026504.1,1528613,1530334,-,1722
NCU11321,NC_026504.1,1532024,1533821,-,1798
NCU11322,NC_026504.1,1534018,1537164,-,3147
NCU06529,NC_026504.1,1537461,1537881,-,421
NCU06530,NC_026504.1,1538375,1540181,-,1807
NCU15155,NC_026504.1,1540798,1540907,+,110
NCU06531,NC_026504.1,1541584,1543589,-,2006
NCU06532,NC_026504.1,1543873,1547368,-,3496
NCU16762,NC_026504.1,1544217,1544970,+,754
NCU06533,NC_026504.1,1547782,1549687,-,1906
NCU10512,NC_026504.1,1550353,1552733,-,2381
NCU06534,NC_026504.1,1553158,1558948,-,5791
NCU16763,NC_026504.1,1559708,1560288,+,581
NCU06536,NC_026504.1,1560845,1565088,+,4244
NCU11323,NC_026504.1,1565028,1566464,-,1437
NCU06537,NC_026504.1,1566910,1569301,-,2392
NCU06538,NC_026504.1,1570266,1573522,-,3257
NCU06539,NC_026504.1,1574884,1576928,+,2045
NCU06540,NC_026504.1,1576641,1580898,-,4258
NCU06541,NC_026504.1,1582348,1584941,+,2594
NCU06542,NC_026504.1,1584859,1585996,-,1138
NCU06543,NC_026504.1,1586949,1588941,+,1993
NCU06544,NC_026504.1,1590805,1595694,+,4890
NCU06546,NC_026504.1,1595686,1597913,-,2228
NCU06547,NC_026504.1,1598323,1600584,+,2262
NCU06548,NC_026504.1,1601237,1605157,+,3921
NCU06549,NC_026504.1,1605193,1607395,-,2203
NCU06550,NC_026504.1,1608205,1609701,+,1497
NCU06551,NC_026504.1,1609577,1611884,-,2308
NCU06552,NC_026504.1,1614174,1615792,+,1619
NCU06553,NC_026504.1,1615243,1616400,-,1158
NCU06554,NC_026504.1,1616739,1618353,+,1615
NCU06555,NC_026504.1,1619467,1620467,+,1001
NCU06556,NC_026504.1,1621145,1622380,+,1236
NCU06557,NC_026504.1,1622028,1626080,-,4053
NCU06558,NC_026504.1,1626404,1627923,+,1520
NCU06559,NC_026504.1,1627967,1629882,-,1916
NCU06560,NC_026504.1,1630183,1632914,-,2732
NCU06561,NC_026504.1,1634830,1637159,+,2330
NCU06563,NC_026504.1,1637071,1639185,-,2115
NCU06565,NC_026504.1,1639590,1644641,+,5052
NCU14091,NC_026504.1,1639610,1640540,+,931
NCU06566,NC_026504.1,1645635,1650031,-,4397
NCU14092,NC_026504.1,1651029,1651785,+,757
NCU15630,NC_026504.1,1655703,1655802,-,100
NCU06568,NC_026504.1,1657247,1659266,+,2020
NCU16765,NC_026504.1,1659104,1660601,-,1498
NCU06569,NC_026504.1,1661266,1664377,+,3112
NCU06570,NC_026504.1,1664989,1665321,-,333
NCU06571,NC_026504.1,1668618,1670036,-,1419
NCU06572,NC_026504.1,1670840,1672232,+,1393
NCU06573,NC_026504.1,1672336,1674848,+,2513
NCU06574,NC_026504.1,1675264,1677597,+,2334
NCU06575,NC_026504.1,1678855,1680127,+,1273
NCU06576,NC_026504.1,1680477,1682353,+,1877
NCU06577,NC_026504.1,1682372,1684719,-,2348
NCU16766,NC_026504.1,1682442,1683191,+,750
NCU06578,NC_026504.1,1684897,1689054,+,4158
NCU06579,NC_026504.1,1690234,1696741,-,6508
NCU06581,NC_026504.1,1702411,1703217,-,807
NCU06582,NC_026504.1,1703709,1706542,-,2834
NCU06583,NC_026504.1,1708375,1713522,+,5148
NCU16767,NC_026504.1,1714238,1715539,+,1302
NCU06584,NC_026504.1,1716108,1720933,-,4826
NCU06585,NC_026504.1,1722162,1725912,-,3751
NCU06586,NC_026504.1,1726216,1727787,+,1572
NCU06587,NC_026504.1,1727605,1729179,-,1575
NCU06588,NC_026504.1,1729248,1730877,+,1630
NCU06589,NC_026504.1,1731285,1733184,-,1900
NCU06590,NC_026504.1,1733952,1735169,-,1218
NCU06591,NC_026504.1,1736377,1737478,+,1102
NCU06592,NC_026504.1,1738688,1740638,+,1951
NCU06593,NC_026504.1,1740832,1745290,-,4459
NCU06594,NC_026504.1,1747376,1750612,-,3237
NCU06595,NC_026504.1,1750861,1753320,+,2460
NCU06596,NC_026504.1,1752097,1755274,-,3178
NCU06597,NC_026504.1,1756356,1757159,-,804
NCU06598,NC_026504.1,1757422,1761451,-,4030
NCU06599,NC_026504.1,1762371,1763523,-,1153
NCU06601,NC_026504.1,1765887,1768861,+,2975
NCU06602,NC_026504.1,1770883,1773508,+,2626
NCU06603,NC_026504.1,1773892,1775199,+,1308
NCU06604,NC_026504.1,1775445,1779462,-,4018
NCU06605,NC_026504.1,1782124,1786149,+,4026
NCU06606,NC_026504.1,1786406,1788604,+,2199
NCU06607,NC_026504.1,1790219,1792453,+,2235
NCU06608,NC_026504.1,1792875,1795749,-,2875
NCU06609,NC_026504.1,1795847,1797909,-,2063
NCU06610,NC_026504.1,1798117,1800073,-,1957
NCU06611,NC_026504.1,1800081,1803491,+,3411
NCU06612,NC_026504.1,1802314,1805925,-,3612
NCU06613,NC_026504.1,1806509,1809215,+,2707
NCU06614,NC_026504.1,1808501,1811016,-,2516
NCU15156,NC_026504.1,1812647,1812737,+,91
NCU06615,NC_026504.1,1813053,1814137,-,1085
NCU06616,NC_026504.1,1814502,1816216,+,1715
NCU06617,NC_026504.1,1816226,1817723,+,1498
NCU06618,NC_026504.1,1818845,1822355,+,3511
NCU06619,NC_026504.1,1825042,1827519,-,2478
NCU06620,NC_026504.1,1828661,1829356,-,696
NCU06621,NC_026504.1,1831064,1834524,+,3461
NCU06622,NC_026504.1,1834763,1836638,+,1876
NCU06623,NC_026504.1,1836515,1837967,-,1453
NCU06624,NC_026504.1,1838161,1841609,+,3449
NCU06625,NC_026504.1,1842954,1844833,+,1880
NCU06626,NC_026504.1,1845214,1850760,-,5547
NCU06627,NC_026504.1,1852403,1856725,-,4323
NCU06628,NC_026504.1,1859385,1863181,-,3797
NCU06629,NC_026504.1,1864223,1866338,-,2116
NCU06630,NC_026504.1,1867266,1870286,-,3021
NCU06631,NC_026504.1,1870734,1873415,-,2682
NCU06632,NC_026504.1,1873610,1875588,+,1979
NCU16769,NC_026504.1,1875613,1878613,-,3001
NCU16770,NC_026504.1,1879073,1880342,-,1270
NCU09748,NC_026504.1,1933839,1935448,-,1610
NCU09747,NC_026504.1,1935594,1937371,+,1778
NCU09746,NC_026504.1,1937013,1939566,-,2554
NCU09745,NC_026504.1,1939814,1941906,-,2093
NCU16771,NC_026504.1,1939923,1940995,+,1073
NCU09744,NC_026504.1,1942171,1943881,+,1711
NCU09743,NC_026504.1,1944169,1946027,-,1859
NCU09742,NC_026504.1,1946686,1950225,-,3540
NCU09741,NC_026504.1,1953258,1956585,-,3328
NCU09740,NC_026504.1,1959762,1969100,+,9339
NCU09739,NC_026504.1,1969753,1972318,+,2566
NCU09738,NC_026504.1,1972575,1974282,-,1708
NCU15157,NC_026504.1,1975172,1975260,+,89
NCU09737,NC_026504.1,1975483,1977755,-,2273
NCU09736,NC_026504.1,1977880,1980604,-,2725
NCU09735,NC_026504.1,1981022,1982512,+,1491
NCU09734,NC_026504.1,1983143,1985300,+,2158
NCU09733,NC_026504.1,1985858,1989874,+,4017
NCU16773,NC_026504.1,1990109,1992362,-,2254
NCU09732,NC_026504.1,1992488,1994872,-,2385
NCU09731,NC_026504.1,1995408,1997122,+,1715
NCU09730,NC_026504.1,1998208,2002351,+,4144
NCU09729,NC_026504.1,2002765,2005748,-,2984
NCU09728,NC_026504.1,2010029,2014474,+,4446
NCU09727,NC_026504.1,2014520,2017892,-,3373
NCU07735,NC_026504.1,2053089,2055781,+,2693
NCU07734,NC_026504.1,2056295,2058520,+,2226
NCU07733,NC_026504.1,2058673,2060396,+,1724
NCU07732,NC_026504.1,2061118,2063726,+,2609
NCU07731,NC_026504.1,2063896,2066654,-,2759
NCU07730,NC_026504.1,2066993,2070172,+,3180
NCU07728,NC_026504.1,2072558,2075732,+,3175
NCU07727,NC_026504.1,2076032,2077666,+,1635
NCU07726,NC_026504.1,2077868,2079456,+,1589
NCU07725,NC_026504.1,2078934,2080250,-,1317
NCU07724,NC_026504.1,2080689,2083591,+,2903
NCU07723,NC_026504.1,2084167,2087469,+,3303
NCU07722,NC_026504.1,2085909,2087604,-,1696
NCU07721,NC_026504.1,2087901,2091805,+,3905
NCU07720,NC_026504.1,2092118,2095410,+,3293
NCU07719,NC_026504.1,2095910,2097952,+,2043
NCU07718,NC_026504.1,2098540,2101005,+,2466
NCU07717,NC_026504.1,2101076,2102585,-,1510
NCU07716,NC_026504.1,2102813,2103983,+,1171
NCU07715,NC_026504.1,2104006,2106902,-,2897
NCU07714,NC_026504.1,2107177,2109757,+,2581
NCU07713,NC_026504.1,2107231,2111012,-,3782
NCU07712,NC_026504.1,2111195,2114355,+,3161
NCU14093,NC_026504.1,2114178,2115089,-,912
NCU07711,NC_026504.1,2115889,2119317,+,3429
NCU15158,NC_026504.1,2119332,2119405,+,74
NCU07710,NC_026504.1,2119953,2126424,-,6472
NCU07709,NC_026504.1,2128037,2130158,+,2122
NCU07707,NC_026504.1,2134191,2139535,+,5345
NCU16775,NC_026504.1,2141844,2144364,-,2521
NCU16776,NC_026504.1,2144599,2145854,-,1256
NCU07705,NC_026504.1,2149157,2154036,-,4880
NCU07703,NC_026504.1,2159113,2161474,-,2362
NCU07702,NC_026504.1,2163331,2173969,-,10639
NCU07701,NC_026504.1,2174360,2177054,+,2695
NCU07700,NC_026504.1,2178781,2182428,+,3648
NCU07699,NC_026504.1,2182674,2185937,+,3264
NCU07698,NC_026504.1,2185940,2189996,-,4057
NCU07697,NC_026504.1,2190696,2193186,+,2491
NCU07696,NC_026504.1,2195713,2196754,+,1042
NCU16777,NC_026504.1,2198451,2199332,-,882
NCU07695,NC_026504.1,2199877,2202488,+,2612
NCU07694,NC_026504.1,2200346,2203909,-,3564
NCU07693,NC_026504.1,2204102,2208578,+,4477
NCU07692,NC_026504.1,2208622,2211878,-,3257
NCU07691,NC_026504.1,2212916,2217341,+,4426
NCU07690,NC_026504.1,2219571,2223212,+,3642
NCU14094,NC_026504.1,2223362,2224182,-,821
NCU07688,NC_026504.1,2225922,2230623,+,4702
NCU07687,NC_026504.1,2230723,2232179,-,1457
NCU16778,NC_026504.1,2233762,2236148,+,2387
NCU16779,NC_026504.1,2236501,2240444,+,3944
NCU07685,NC_026504.1,2240898,2244753,+,3856
NCU15159,NC_026504.1,2245056,2245148,+,93
NCU07684,NC_026504.1,2245728,2247885,+,2158
NCU15160,NC_026504.1,2247902,2247987,+,86
NCU07683,NC_026504.1,2248158,2249692,-,1535
NCU15161,NC_026504.1,2250142,2250226,-,85
NCU15162,NC_026504.1,2251637,2251721,-,85
NCU11369,NC_026504.1,2252029,2253953,-,1925
NCU07682,NC_026504.1,2254128,2256713,-,2586
NCU11370,NC_026504.1,2256715,2258499,-,1785
NCU07681,NC_026504.1,2258787,2259851,+,1065
NCU16784,NC_026504.1,2259690,2261286,-,1597
NCU16785,NC_026504.1,2261427,2264224,-,2798
NCU07679,NC_026504.1,2264627,2269100,+,4474
NCU07678,NC_026504.1,2269018,2271628,-,2611
NCU07676,NC_026504.1,2276199,2277166,+,968
NCU07675,NC_026504.1,2278161,2282889,+,4729
NCU07674,NC_026504.1,2282977,2286219,-,3243
NCU11371,NC_026504.1,2286463,2288286,+,1824
NCU11372,NC_026504.1,2288631,2291669,+,3039
NCU07672,NC_026504.1,2291847,2293411,+,1565
NCU07671,NC_026504.1,2293633,2294962,+,1330
NCU07670,NC_026504.1,2295585,2298293,+,2709
NCU07669,NC_026504.1,2298256,2302829,-,4574
NCU07668,NC_026504.1,2303730,2306880,-,3151
NCU16786,NC_026504.1,2311039,2312603,+,1565
NCU07666,NC_026504.1,2318866,2321283,+,2418
NCU07665,NC_026504.1,2322227,2324672,+,2446
NCU07664,NC_026504.1,2324791,2325776,+,986
NCU16787,NC_026504.1,2326713,2327578,+,866
NCU07663,NC_026504.1,2327400,2329966,-,2567
NCU07662,NC_026504.1,2330219,2332277,+,2059
NCU07661,NC_026504.1,2332427,2333746,-,1320
NCU07660,NC_026504.1,2334147,2336384,-,2238
NCU08331,NC_026504.1,2379339,2383559,-,4221
NCU08330,NC_026504.1,2383997,2385718,+,1722
NCU08329,NC_026504.1,2385909,2388562,+,2654
NCU08328,NC_026504.1,2387057,2388621,-,1565
NCU08326,NC_026504.1,2393358,2395301,+,1944
NCU15631,NC_026504.1,2395393,2395508,-,116
NCU08325,NC_026504.1,2396703,2398930,-,2228
NCU08324,NC_026504.1,2400387,2402972,-,2586
NCU08323,NC_026504.1,2403172,2405399,+,2228
NCU16789,NC_026504.1,2405543,2407336,+,1794
NCU16790,NC_026504.1,2408502,2410485,+,1984
NCU08321,NC_026504.1,2416781,2417181,-,401
NCU08319,NC_026504.1,2421363,2426116,+,4754
NCU08318,NC_026504.1,2426844,2427981,+,1138
NCU08317,NC_026504.1,2428272,2431938,-,3667
NCU08316,NC_026504.1,2432193,2437404,-,5212
NCU08315,NC_026504.1,2438744,2441377,+,2634
NCU08314,NC_026504.1,2441408,2443293,-,1886
NCU08313,NC_026504.1,2444012,2445421,+,1410
NCU08312,NC_026504.1,2445271,2448410,-,3140
NCU08311,NC_026504.1,2448832,2449379,+,548
NCU08310,NC_026504.1,2450843,2453095,+,2253
NCU08309,NC_026504.1,2452321,2455814,-,3494
NCU08308,NC_026504.1,2456920,2457876,+,957
NCU08307,NC_026504.1,2460694,2465048,-,4355
NCU08305,NC_026504.1,2467355,2469472,+,2118
NCU08303,NC_026504.1,2477229,2481210,-,3982
NCU08302,NC_026504.1,2482643,2485029,-,2387
NCU08301,NC_026504.1,2485475,2487861,+,2387
NCU08300,NC_026504.1,2488125,2489358,-,1234
NCU08299,NC_026504.1,2489604,2491992,+,2389
NCU08298,NC_026504.1,2492352,2495592,-,3241
NCU08297,NC_026504.1,2497777,2502302,+,4526
NCU08296,NC_026504.1,2502277,2504661,-,2385
NCU08295,NC_026504.1,2505267,2507194,+,1928
NCU08294,NC_026504.1,2507739,2512139,+,4401
NCU08293,NC_026504.1,2512471,2513961,-,1491
NCU08292,NC_026504.1,2514246,2517493,-,3248
NCU08291,NC_026504.1,2517661,2520262,-,2602
NCU08290,NC_026504.1,2520412,2522837,+,2426
NCU08289,NC_026504.1,2523268,2527973,+,4706
NCU08288,NC_026504.1,2532983,2535318,+,2336
NCU08287,NC_026504.1,2536775,2543372,-,6598
NCU08283,NC_026504.1,2549289,2554810,+,5522
NCU08282,NC_026504.1,2554382,2555492,-,1111
NCU08281,NC_026504.1,2556417,2560170,+,3754
NCU08280,NC_026504.1,2560196,2562669,-,2474
NCU08279,NC_026504.1,2563152,2566644,-,3493
NCU08278,NC_026504.1,2567251,2568339,-,1089
NCU16791,NC_026504.1,2569295,2569934,-,640
NCU08277,NC_026504.1,2570093,2572067,-,1975
NCU08276,NC_026504.1,2572353,2577809,+,5457
NCU08275,NC_026504.1,2576939,2579650,-,2712
NCU08274,NC_026504.1,2579835,2580602,-,768
NCU15163,NC_026504.1,2581731,2581801,+,71
NCU08273,NC_026504.1,2582299,2585267,+,2969
NCU08272,NC_026504.1,2585738,2588466,+,2729
NCU08271,NC_026504.1,2589570,2592293,+,2724
NCU08270,NC_026504.1,2592691,2598157,-,5467
NCU08269,NC_026504.1,2598121,2599638,-,1518
NCU08268,NC_026504.1,2600095,2601716,+,1622
NCU08267,NC_026504.1,2601690,2608409,-,6720
NCU06404,NC_026504.1,2623215,2625708,-,2494
NCU06403,NC_026504.1,2626800,2629423,-,2624
NCU06402,NC_026504.1,2631296,2633243,+,1948
NCU06401,NC_026504.1,2633038,2634874,-,1837
NCU06400,NC_026504.1,2635545,2636994,+,1450
NCU06399,NC_026504.1,2637340,2641355,+,4016
NCU06398,NC_026504.1,2641945,2645785,-,3841
NCU06397,NC_026504.1,2647672,2649646,+,1975
NCU06396,NC_026504.1,2649362,2651121,-,1760
NCU06395,NC_026504.1,2651574,2652833,-,1260
NCU10897,NC_026504.1,2653006,2653904,+,899
NCU06394,NC_026504.1,2653996,2657196,+,3201
NCU06393,NC_026504.1,2657753,2660692,-,2940
NCU06391,NC_026504.1,2665042,2667952,+,2911
NCU06390,NC_026504.1,2669747,2673850,+,4104
NCU06389,NC_026504.1,2674000,2678491,-,4492
NCU06387,NC_026504.1,2684752,2687176,+,2425
NCU06386,NC_026504.1,2689466,2691700,+,2235
NCU06385,NC_026504.1,2692099,2694152,+,2054
NCU06384,NC_026504.1,2694657,2696462,-,1806
NCU06383,NC_026504.1,2697191,2698947,+,1757
NCU16793,NC_026504.1,2698362,2701150,-,2789
NCU06382,NC_026504.1,2701735,2707569,-,5835
NCU06381,NC_026504.1,2708224,2710199,+,1976
NCU06380,NC_026504.1,2714109,2716288,+,2180
NCU14095,NC_026504.1,2717236,2717926,+,691
NCU06376,NC_026504.1,2738897,2741292,+,2396
NCU06375,NC_026504.1,2741158,2743124,-,1967
NCU06374,NC_026504.1,2743473,2746881,-,3409
NCU06373,NC_026504.1,2747580,2751078,-,3499
NCU06372,NC_026504.1,2752118,2754248,-,2131
NCU06371,NC_026504.1,2754447,2757336,-,2890
NCU06370,NC_026504.1,2757666,2758899,+,1234
NCU16794,NC_026504.1,2758824,2759625,+,802
NCU06369,NC_026504.1,2759529,2762232,-,2704
NCU06368,NC_026504.1,2762484,2763655,+,1172
NCU06367,NC_026504.1,2763558,2765425,-,1868
NCU06366,NC_026504.1,2765568,2768250,-,2683
NCU06365,NC_026504.1,2769230,2773212,-,3983
NCU06364,NC_026504.1,2774096,2775797,+,1702
NCU06363,NC_026504.1,2776144,2780197,+,4054
NCU06362,NC_026504.1,2781989,2787027,+,5039
NCU06361,NC_026504.1,2789321,2791814,+,2494
NCU15164,NC_026504.1,2791750,2791834,+,85
NCU06360,NC_026504.1,2792033,2793717,-,1685
NCU06359,NC_026504.1,2794147,2795713,-,1567
NCU06358,NC_026504.1,2795914,2798939,-,3026
NCU06355,NC_026504.1,2803609,2808095,-,4487
NCU06354,NC_026504.1,2808450,2809527,+,1078
NCU06353,NC_026504.1,2809271,2810360,-,1090
NCU06352,NC_026504.1,2811127,2814687,+,3561
NCU06351,NC_026504.1,2815146,2817977,+,2832
NCU06350,NC_026504.1,2818203,2818946,-,744
NCU06349,NC_026504.1,2820466,2822566,+,2101
NCU06348,NC_026504.1,2822611,2824213,+,1603
NCU15165,NC_026504.1,2824215,2824288,-,74
NCU06347,NC_026504.1,2824764,2826765,+,2002
NCU06346,NC_026504.1,2827380,2828781,+,1402
NCU06345,NC_026504.1,2828729,2831352,-,2624
NCU06344,NC_026504.1,2831511,2835170,+,3660
NCU06343,NC_026504.1,2835561,2837413,-,1853
NCU06342,NC_026504.1,2838902,2842806,+,3905
NCU06341,NC_026504.1,2843246,2845887,-,2642
NCU15166,NC_026504.1,2850356,2850429,+,74
NCU06340,NC_026504.1,2850727,2852574,+,1848
NCU06339,NC_026504.1,2854775,2857076,-,2302
NCU06338,NC_026504.1,2862291,2869082,+,6792
NCU06337,NC_026504.1,2869151,2871575,-,2425
NCU06336,NC_026504.1,2871615,2874309,-,2695
NCU06335,NC_026504.1,2874833,2876407,+,1575
NCU06334,NC_026504.1,2876800,2880300,-,3501
NCU06333,NC_026504.1,2882158,2884520,+,2363
NCU06332,NC_026504.1,2884455,2886876,-,2422
NCU06331,NC_026504.1,2887684,2890493,+,2810
NCU06330,NC_026504.1,2890712,2892762,+,2051
NCU06329,NC_026504.1,2893434,2897217,+,3784
NCU15167,NC_026504.1,2898231,2898302,+,72
NCU06328,NC_026504.1,2898675,2901635,-,2961
NCU06327,NC_026504.1,2904592,2907521,+,2930
NCU06326,NC_026504.1,2907628,2909306,+,1679
NCU06325,NC_026504.1,2910217,2911622,+,1406
NCU06324,NC_026504.1,2912700,2916031,+,3332
NCU06322,NC_026504.1,2918541,2922805,+,4265
NCU06321,NC_026504.1,2920449,2923923,-,3475
NCU06320,NC_026504.1,2925492,2928220,+,2729
NCU06319,NC_026504.1,2928950,2930822,-,1873
NCU06318,NC_026504.1,2931894,2935916,-,4023
NCU06317,NC_026504.1,2936289,2937767,+,1479
NCU06316,NC_026504.1,2937712,2940554,-,2843
NCU06315,NC_026504.1,2942035,2944415,+,2381
NCU06314,NC_026504.1,2944689,2947136,+,2448
NCU06313,NC_026504.1,2950162,2951026,-,865
NCU06312,NC_026504.1,2953113,2956776,+,3664
NCU06311,NC_026504.1,2956746,2958175,-,1430
NCU06310,NC_026504.1,2958674,2960394,+,1721
NCU06309,NC_026504.1,2960296,2962770,-,2475
NCU06308,NC_026504.1,2963252,2968356,+,5105
NCU06307,NC_026504.1,2968670,2970504,-,1835
NCU06306,NC_026504.1,2971270,2974564,+,3295
NCU06305,NC_026504.1,2978909,2980969,+,2061
NCU06304,NC_026504.1,2981241,2983126,+,1886
NCU06303,NC_026504.1,2983195,2984690,-,1496
NCU06302,NC_026504.1,2984864,2988503,-,3640
NCU06301,NC_026504.1,2988423,2989218,+,796
NCU06300,NC_026504.1,2989364,2991020,+,1657
NCU06299,NC_026504.1,2991934,2993962,-,2029
NCU06298,NC_026504.1,2996094,2996381,-,288
NCU06296,NC_026504.1,2999707,3003118,+,3412
NCU06294,NC_026504.1,3004977,3015599,+,10623
NCU06293,NC_026504.1,3017071,3018533,-,1463
NCU06290,NC_026504.1,3020532,3023456,+,2925
NCU06289,NC_026504.1,3022503,3023327,-,825
NCU06288,NC_026504.1,3023799,3024389,-,591
NCU06287,NC_026504.1,3025834,3026397,-,564
NCU06286,NC_026504.1,3028114,3030831,-,2718
NCU06285,NC_026504.1,3032145,3036404,+,4260
NCU06284,NC_026504.1,3036077,3039627,-,3551
NCU06283,NC_026504.1,3039829,3043691,+,3863
NCU06282,NC_026504.1,3044131,3045942,+,1812
NCU06281,NC_026504.1,3045941,3051656,+,5716
NCU15168,NC_026504.1,3083366,3083457,+,92
NCU04526,NC_026504.1,3086371,3088512,+,2142
NCU15169,NC_026504.1,3090085,3090169,-,85
NCU04525,NC_026504.1,3090422,3092022,-,1601
NCU04524,NC_026504.1,3093042,3093723,+,682
NCU04523,NC_026504.1,3094378,3097701,-,3324
NCU04522,NC_026504.1,3097969,3099624,+,1656
NCU04521,NC_026504.1,3099629,3102348,-,2720
NCU04520,NC_026504.1,3102579,3104929,-,2351
NCU04519,NC_026504.1,3105072,3106257,+,1186
NCU04518,NC_026504.1,3106230,3108186,+,1957
NCU14096,NC_026504.1,3109227,3110023,+,797
NCU11295,NC_026504.1,3110770,3113646,+,2877
NCU04516,NC_026504.1,3113922,3118231,-,4310
NCU04515,NC_026504.1,3117177,3117876,+,700
NCU04514,NC_026504.1,3120460,3125978,+,5519
NCU04513,NC_026504.1,3125985,3127722,-,1738
NCU04512,NC_026504.1,3128137,3135653,-,7517
NCU04511,NC_026504.1,3135951,3138878,+,2928
NCU04510,NC_026504.1,3139314,3140717,+,1404
NCU04509,NC_026504.1,3140659,3141907,-,1249
NCU04508,NC_026504.1,3142115,3143204,+,1090
NCU04507,NC_026504.1,3143181,3144872,-,1692
NCU04506,NC_026504.1,3145031,3147822,+,2792
NCU04505,NC_026504.1,3148521,3151076,+,2556
NCU04504,NC_026504.1,3150825,3152878,-,2054
NCU04503,NC_026504.1,3153050,3154985,+,1936
NCU04502,NC_026504.1,3156117,3157381,-,1265
NCU04501,NC_026504.1,3160476,3160988,-,513
NCU04500,NC_026504.1,3162545,3164692,-,2148
NCU04499,NC_026504.1,3166095,3168588,-,2494
NCU04498,NC_026504.1,3169773,3173066,+,3294
NCU04497,NC_026504.1,3171723,3173553,-,1831
NCU04496,NC_026504.1,3174751,3176363,-,1613
NCU15170,NC_026504.1,3177260,3177360,-,101
NCU04495,NC_026504.1,3177401,3179535,-,2135
NCU04494,NC_026504.1,3179971,3181567,+,1597
NCU04493,NC_026504.1,3180301,3183418,-,3118
NCU16802,NC_026504.1,3185178,3186683,+,1506
NCU04492,NC_026504.1,3187131,3188246,+,1116
NCU16803,NC_026504.1,3188549,3189862,+,1314
NCU04491,NC_026504.1,3189039,3191074,-,2036
NCU15171,NC_026504.1,3189458,3189551,-,94
NCU16805,NC_026504.1,3192552,3193545,-,994
NCU04490,NC_026504.1,3194091,3195492,-,1402
NCU16806,NC_026504.1,3195504,3197236,-,1733
NCU16807,NC_026504.1,3197375,3198288,-,914
NCU04488,NC_026504.1,3198491,3199426,-,936
NCU04487,NC_026504.1,3199564,3201537,-,1974
NCU04486,NC_026504.1,3202737,3204175,-,1439
NCU14097,NC_026504.1,3204537,3205457,+,921
NCU04485,NC_026504.1,3205490,3207966,+,2477
NCU04484,NC_026504.1,3207821,3210307,-,2487
NCU04483,NC_026504.1,3211204,3212628,+,1425
